,match_id,duration,radiant_win,radiant_denies,radiant_runes,radiant_cosmetics,radiant_camps_stacked,radiant_last_hits,radiant_consumables,radiant_ability_used,radiant_obs,radiant_portal_used,radiant_fruit_plucked,radiant_lamp_used,radiant_sent,dire_denies,dire_runes,dire_cosmetics,dire_camps_stacked,dire_last_hits,dire_consumables,dire_ability_used,dire_obs,dire_sent,dire_portal_used,dire_fruit_plucked,dire_lamp_used,avg_gold_adv_early,avg_xp_adv_early,radiant_kill_courier,dire_kill_courier,radiant_kill_rs,dire_kill_rs,radiant_aegis,dire_aegis,radiant_chat,dire_chat
1776,7224994588,2016,True,87,18,0,12,986,30,458,11,10,2,10,15,21,33,0,3,713,29,717,13,17,0,3,8,-376.0,280.5,2,0,0,0,0,0,4,8
1777,7209265946,2303,True,35,32,18,15,1192,33,1010,18,17,6,11,28,22,23,21,4,1307,29,537,18,31,8,10,20,851.1,1027.8,1,0,2,0,2,0,34,29
1778,7084419872,1988,True,36,29,23,14,826,46,1116,16,0,0,0,32,44,13,10,10,745,31,752,14,28,0,0,0,-893.0,-323.9,0,4,2,0,2,0,30,73
1779,7068920608,2323,True,48,39,18,2,1318,35,661,18,0,0,0,30,33,8,21,10,1067,34,896,17,32,0,0,0,1119.1,1042.3,3,1,3,0,3,0,6,0
1780,7069084452,1956,False,57,13,6,4,687,25,659,15,0,0,0,26,48,25,2,14,777,27,568,17,29,0,0,0,7.7,158.7,2,3,1,1,1,1,111,3
1781,7166929703,1925,True,32,21,6,11,978,36,438,15,4,3,15,25,37,27,13,7,810,29,755,15,24,3,6,8,317.3,679.9,3,1,0,1,0,1,8,12
1782,7213656879,1679,False,33,23,18,5,878,32,721,13,1,10,16,23,25,22,10,5,535,36,663,13,23,1,4,6,325.3,1351.3,3,3,0,1,0,1,53,52
1783,7094184755,1862,True,41,19,13,4,576,39,828,14,0,0,0,23,36,18,20,2,568,30,620,15,26,0,0,0,1420.6,1640.3,0,0,1,0,1,0,3,51
1784,7130524470,2290,False,34,29,9,5,1232,20,1006,14,1,5,14,16,51,26,0,2,1005,21,783,17,17,1,3,9,-2227.4,-1074.2,1,0,0,0,0,0,3,15
1785,7079439163,2111,False,33,18,21,7,653,32,650,16,0,0,0,30,32,19,22,9,924,38,1161,16,29,0,0,0,74.4,302.4,0,2,0,1,0,1,41,20
1786,7040707388,1781,False,15,10,15,6,612,22,469,15,0,0,0,26,34,28,15,10,872,47,652,14,19,0,0,0,-525.3,-356.9,2,1,0,1,0,1,69,16
1787,7206579005,1828,False,36,20,0,2,790,26,534,15,0,6,12,13,54,24,0,9,839,18,460,15,17,0,5,10,-397.4,245.1,1,0,0,0,0,0,3,9
1788,7187475261,1458,True,40,18,15,8,744,35,634,11,0,6,9,18,13,20,16,16,645,21,756,10,13,0,6,5,2693.6,1974.7,4,2,1,0,1,0,61,76
1789,7147563838,1691,False,36,15,13,6,817,17,421,13,0,6,13,17,45,26,7,7,893,29,557,14,17,1,4,12,-385.3,-615.0,1,2,0,0,0,0,22,13
1790,7130655550,2319,True,48,43,10,18,1080,38,916,19,11,14,22,23,33,14,14,7,1169,23,738,18,26,1,1,10,1733.7,1244.6,1,0,3,0,3,0,22,13
1791,7105063745,2372,True,35,22,14,5,1066,19,578,19,0,0,0,35,47,27,12,5,915,53,672,20,42,0,0,0,-564.1,-287.3,3,0,2,0,2,0,17,22
1792,7053257535,1265,True,32,20,0,2,454,22,533,10,0,0,0,9,28,11,0,3,310,22,356,10,9,0,0,0,2708.1,2093.1,1,3,0,0,0,0,2,5
1793,7149169475,2482,True,62,33,16,2,939,38,906,18,7,8,23,30,32,26,21,3,806,31,5267,19,31,0,3,15,1464.5,1055.2,0,3,1,1,1,1,46,23
1794,7205137225,1253,True,31,15,1,5,656,30,435,10,2,6,5,14,14,12,11,6,471,15,362,11,12,0,1,5,1725.8,1236.5,1,0,0,0,0,0,86,83
1795,7196879693,1778,True,53,16,0,14,847,41,382,14,13,7,15,25,30,28,10,20,742,35,507,15,24,0,8,9,757.9,1028.6,0,1,0,1,0,1,20,17
1796,7117024077,1529,False,8,12,10,10,598,13,414,13,5,3,18,16,34,24,1,2,619,24,592,11,19,1,6,13,-1414.4,-1409.3,2,2,0,0,0,0,16,19
1797,7043787598,2058,False,30,18,0,1,765,27,491,16,0,0,0,15,34,20,0,8,775,33,539,11,13,0,0,0,-745.5,-562.5,1,2,0,0,0,0,6,2
1798,7038806869,1224,True,53,11,16,1,474,26,208,11,0,0,0,17,15,15,13,2,365,26,304,11,10,0,0,0,1625.1,1393.1,1,6,1,0,1,0,12,1
1799,7223257943,2082,True,29,33,22,8,1288,36,999,16,13,6,7,27,20,25,10,12,1162,44,641,16,25,2,3,22,439.4,-164.4,0,4,2,0,2,0,12,16
1800,7228697437,1965,False,29,19,23,14,941,57,502,15,4,13,12,27,25,24,22,6,887,32,941,14,24,6,3,9,368.7,68.9,0,1,0,1,0,1,63,17
1801,7238069086,1180,True,51,11,4,4,448,14,603,9,0,5,12,11,23,17,5,3,394,14,293,8,10,0,4,9,-186.0,-186.75,1,1,0,0,0,0,9,0
1802,7082224478,1980,False,26,11,2,5,680,24,772,14,0,0,0,16,48,34,2,14,952,46,769,16,26,0,0,0,-2091.3,-1776.0,0,0,1,0,1,0,32,55
1803,7125117798,1916,True,37,29,1,5,670,30,685,15,2,3,16,19,19,16,16,7,615,38,561,16,26,4,6,10,1140.1,387.2,1,1,1,0,1,0,8,54
1804,7133375336,2656,True,45,38,8,5,1145,40,960,21,7,9,22,36,32,28,2,15,1268,26,958,21,23,0,6,13,819.8,627.4,3,2,0,0,0,0,3,19
1805,7215033193,2533,False,19,18,18,11,1003,41,1040,20,1,1,23,34,44,40,2,5,1099,32,1341,19,31,0,19,30,-1944.6,-986.3,0,0,0,2,0,2,7,16
1806,7226403701,3950,True,68,46,18,4,1399,46,1463,29,10,11,32,48,46,46,14,5,1604,98,1086,30,51,10,8,27,1529.7,679.8,1,6,2,2,2,2,129,49
1807,7070526325,2360,False,39,16,18,9,1010,37,889,20,0,0,0,34,39,27,17,10,1094,38,676,19,35,0,0,0,-644.5,-184.8,1,5,1,1,1,1,96,23
1808,7092906873,1867,False,33,14,9,7,668,17,461,15,0,0,0,24,36,24,6,9,797,34,580,13,25,0,0,0,-873.7,-908.2,4,2,0,2,0,2,58,14
1809,7137241978,2866,False,31,26,9,1,1135,48,1529,22,8,7,28,38,38,40,19,19,1587,44,1294,22,36,1,6,18,-1122.0,-298.5,0,4,0,3,0,3,20,16
1810,7216343931,1553,False,41,11,18,3,614,33,409,12,0,3,13,19,38,27,23,10,712,26,831,12,21,3,10,13,-2086.1,-811.4,0,0,0,1,0,1,35,18
1811,7108078459,1705,False,25,18,17,9,648,19,477,7,0,0,0,4,26,20,5,2,836,32,594,14,22,0,0,0,-854.3,-485.4,1,1,0,1,0,1,3,30
1812,7173843837,2001,True,36,31,18,1,941,27,1435,14,4,8,22,25,19,14,19,11,728,35,654,16,27,3,3,9,520.6,283.7,7,0,0,1,0,1,10,42
1813,7193701248,1453,True,39,26,20,5,812,28,473,12,2,6,9,21,32,10,12,14,612,33,459,10,17,3,2,10,1974.1,1763.4,0,1,1,0,1,0,4,20
1814,7121447808,2296,True,32,34,3,2,769,17,861,18,0,3,18,27,29,17,8,2,693,27,830,16,28,2,8,15,1330.8,1415.9,2,1,0,1,0,1,32,8
1815,7132195720,1935,True,59,18,12,2,939,30,595,16,7,11,20,26,12,26,21,6,900,34,463,15,24,2,9,24,468.5,983.7,2,3,2,0,2,0,8,26
1816,7179185035,1574,False,43,21,0,4,608,19,328,12,0,6,9,12,46,23,0,4,497,31,505,9,8,0,4,12,684.4,-242.5,3,0,0,0,0,0,7,4
1817,7059843981,1992,True,32,20,0,5,654,28,964,12,0,0,0,10,47,19,0,5,599,25,460,15,13,0,0,0,-732.5,-494.7,0,0,1,0,1,0,6,5
1818,7092611982,2487,True,23,22,16,7,995,38,1424,18,0,0,0,18,43,27,19,8,1044,44,1208,19,38,0,0,0,-1240.1,-928.5,4,2,1,1,1,1,9,84
1819,7127575439,1579,False,15,15,9,2,503,22,659,12,0,2,10,11,29,23,19,1,571,39,1174,13,22,0,11,8,-292.2,-526.0,1,1,0,0,0,0,3,5
1820,7121316753,2373,False,38,26,0,3,961,35,645,18,2,12,22,31,38,32,0,9,910,20,753,19,14,2,3,13,-1552.9,-1044.6,1,4,0,0,0,0,4,3
1821,7113157520,1936,True,61,21,13,9,920,41,628,15,0,0,0,29,50,20,26,5,809,34,498,15,27,0,0,0,1231.5,371.7,2,0,0,2,0,2,12,17
1822,7050734482,1691,False,13,13,1,1,501,28,485,14,0,0,0,17,55,22,12,6,614,35,588,14,16,0,0,0,-563.4,-405.4,0,2,0,0,0,0,20,12
1823,7100083094,2802,False,50,28,13,2,1098,49,1458,21,0,0,0,39,34,26,17,14,1203,35,1184,21,42,0,0,0,1215.9,1338.5,3,3,2,1,2,0,23,31
1824,7121841047,1685,True,24,20,8,5,690,39,685,13,1,9,12,22,47,23,15,1,608,39,561,14,23,4,4,13,612.7,378.7,2,5,1,0,1,0,14,9
1825,7169649692,2049,False,53,27,3,4,726,22,795,15,0,5,14,25,32,25,3,7,816,30,882,16,22,1,7,9,-82.5,-961.4,2,2,0,1,0,1,23,14
1826,7141043230,1924,False,22,23,14,4,735,35,566,13,1,0,16,12,26,20,7,19,849,45,778,14,24,2,13,13,-1328.0,-729.5,2,1,0,1,0,1,16,38
1827,7132392476,2372,True,39,35,9,1,752,25,459,18,5,5,17,26,29,13,1,3,488,24,2359,19,22,7,9,11,-4.4,-73.9,7,1,1,0,1,0,6,25
1828,7033334823,2817,False,31,21,11,5,1088,63,2030,21,0,0,0,40,39,34,12,8,1111,41,1207,22,43,0,0,0,-1022.0,-790.2,0,3,0,3,0,3,21,20
1829,7220603945,953,True,19,16,6,5,397,22,315,8,2,5,4,8,12,10,5,3,290,21,220,8,7,0,3,5,6.333333333333333,72.66666666666667,1,0,0,0,0,0,31,21
1830,7137569836,1990,False,47,19,18,6,1080,28,715,15,6,2,16,26,34,29,21,22,1196,28,506,15,27,4,6,25,398.8,288.0,0,2,2,0,2,0,21,7
1831,7176530992,1539,True,46,18,22,12,899,23,711,11,9,7,12,19,24,20,12,3,575,25,441,12,13,4,8,9,1534.5,484.3,0,1,1,0,1,0,10,32
1832,7136128051,1751,False,24,14,16,10,550,40,458,14,9,2,8,23,51,28,18,9,705,37,768,14,24,14,11,19,-1582.0,-832.5,2,2,0,1,0,1,21,35
1833,7082585142,2351,True,36,24,0,3,1007,30,536,19,0,0,0,21,31,24,8,5,844,24,832,19,27,0,0,0,748.1,363.1,6,0,0,1,0,1,3,2
1834,7228927034,1560,True,24,17,10,0,783,20,351,10,1,2,7,7,23,26,12,9,709,15,474,12,13,0,4,14,185.8,-77.1,0,1,0,0,0,0,4,3
1835,7048440894,2271,False,45,16,18,5,873,36,887,20,0,0,0,35,49,32,12,10,1227,19,740,17,33,0,0,0,-655.1,-446.7,3,2,1,1,1,1,76,82
1836,7197273151,1572,False,31,10,3,6,558,32,527,11,3,9,13,10,44,27,14,11,654,36,822,13,21,1,5,16,-354.3,-228.7,3,4,0,0,0,0,7,7
1837,7135308864,1503,True,47,15,8,4,539,18,760,10,0,1,9,7,21,19,2,6,672,28,416,12,10,1,9,6,-1116.2,-1279.2,0,2,1,0,1,0,14,7
1838,7199075393,2496,False,39,25,15,13,1116,46,1331,20,1,8,14,35,25,33,9,7,1045,43,873,18,30,6,4,22,965.4,1240.4,2,4,1,2,1,2,48,24
1839,7180692546,1649,False,13,21,0,1,328,26,561,10,0,4,4,9,33,17,0,4,579,27,562,12,11,0,4,5,-1915.1,-1028.0,1,4,0,0,0,0,4,1
1840,7231286339,1713,True,23,16,0,1,582,18,542,14,2,3,8,11,48,24,0,10,798,18,365,13,14,0,7,9,-1516.4,-599.0,1,2,1,0,1,0,4,7
1841,7180135495,3375,True,41,49,14,14,1483,35,1562,28,12,13,22,36,34,36,9,13,1685,51,1306,27,42,4,7,16,-2331.6,-1411.8,2,1,1,3,1,3,51,41
1842,7198583881,2859,False,43,27,13,20,1423,42,1073,23,7,7,37,31,62,42,8,15,1738,49,1401,22,37,8,9,18,-310.3,142.6,1,1,0,3,0,3,9,13
1843,7087303757,1738,False,39,16,11,3,487,34,549,14,0,0,0,24,11,19,2,4,624,39,574,14,27,0,0,0,790.9,838.3,3,1,0,1,0,1,11,32
1844,7202221136,1669,False,30,13,10,3,696,29,495,13,0,7,17,23,19,28,14,18,769,42,1231,14,22,11,4,14,-2789.2,-1845.8,1,3,0,1,0,1,66,14
1845,7225355348,2424,False,39,33,21,19,1118,25,793,19,12,5,14,30,42,26,19,21,1224,38,822,17,28,9,9,15,-393.9,-30.4,1,1,1,1,1,1,25,11
1846,7043296341,1841,True,46,14,15,4,734,39,569,14,0,0,0,22,30,23,22,7,769,18,792,14,21,0,0,0,-834.4,-861.5,4,0,1,0,1,0,53,29
1847,7215230040,1738,True,25,8,0,8,675,38,457,15,2,4,7,14,30,32,0,3,657,25,687,12,14,0,3,7,-504.3,-678.2,0,1,0,0,0,0,5,1
1848,7180299364,2466,False,32,29,18,11,923,35,799,20,0,7,19,33,29,29,7,12,1053,35,1101,17,26,6,4,10,138.4,706.5,1,1,2,0,2,0,32,32
1849,7158377573,2236,False,36,18,14,6,1195,28,660,19,1,5,22,33,32,37,22,10,918,38,1109,17,29,7,7,17,-857.8,-732.8,1,2,0,2,0,2,68,90
1850,7034711142,2222,True,34,25,8,10,1022,34,1128,16,0,0,0,30,20,20,8,6,737,48,1005,15,24,0,0,0,916.8,1266.0,1,3,2,0,2,0,39,14
1851,7045852264,2379,False,61,25,12,13,1031,46,686,19,0,0,0,36,28,28,14,3,1013,34,763,20,38,0,0,0,869.8,633.8,3,1,0,2,0,2,62,38
1852,7171812457,2247,False,32,24,17,9,857,43,817,18,6,3,19,30,34,27,21,22,1027,33,930,17,29,12,9,23,-704.6,-688.9,0,1,0,2,0,2,74,49
1853,7144647785,2038,True,49,29,0,9,1281,17,617,15,5,4,12,20,29,22,0,7,1048,31,414,12,9,0,3,4,1122.5,1938.7,0,1,1,0,1,0,4,10
1854,7057189996,1654,True,33,16,9,0,372,36,476,12,0,0,0,21,17,14,2,1,245,23,450,12,7,0,0,0,819.9,498.9,0,0,1,0,1,0,60,46
1855,7129967727,1231,True,26,22,22,9,598,15,431,10,5,1,11,17,14,9,7,7,370,23,274,10,12,0,3,3,2722.5,1888.2,0,0,0,0,0,0,41,49
1856,7074065523,1139,True,32,15,2,4,467,34,707,9,0,0,0,14,18,13,1,4,378,24,293,10,14,0,0,0,1050.5,645.125,0,0,1,0,1,0,34,25
1857,7235021944,2191,True,33,15,16,5,860,51,650,17,4,6,18,30,28,41,8,3,1038,44,804,18,29,0,2,14,-340.2,-25.9,2,2,1,0,1,0,14,26
1858,7035300987,1539,False,21,13,25,9,595,26,616,13,0,0,0,24,38,20,12,14,856,27,556,12,22,0,0,0,-2090.7,-1165.9,1,1,0,1,0,1,12,4
1859,7219031165,1810,False,47,31,0,1,625,20,554,14,0,6,11,23,13,18,0,2,529,17,591,14,16,0,6,5,2780.8,1598.6,2,1,0,0,0,0,2,6
1860,7167093885,1772,False,30,11,0,3,659,17,511,10,0,5,11,10,29,27,0,4,688,19,525,12,11,0,3,4,-1321.4,-911.9,1,0,0,0,0,0,9,5
1861,7147531390,2574,True,36,20,10,8,894,34,883,20,9,5,16,32,26,45,10,6,1239,27,1314,21,29,24,9,16,-1096.8,-135.2,1,1,1,1,1,0,3,19
1862,7190523017,1563,False,18,7,3,7,558,19,546,13,1,7,5,13,39,28,3,8,618,17,737,13,15,3,2,12,-2225.6,-1299.1,0,3,0,1,0,1,9,32
1863,7223389322,2180,True,47,21,12,20,1215,32,1034,16,4,5,15,30,35,26,17,14,1125,29,936,16,25,11,6,18,256.7,9.1,1,1,1,1,1,1,13,10
1864,7096315021,2749,True,38,25,0,1,1090,37,643,22,0,0,0,41,34,30,7,9,1233,35,5954,21,39,0,0,0,356.3,-115.5,1,3,2,0,2,0,30,5
1865,7200156817,1827,False,52,18,6,3,800,19,503,13,2,7,13,19,31,25,6,12,738,24,489,14,20,2,7,16,1495.5,1012.8,1,3,0,1,0,1,5,17
1866,7058173080,2233,False,30,19,11,4,1039,14,494,16,0,0,0,19,42,28,31,1,969,23,662,17,26,0,0,0,214.0,236.8,1,0,0,1,0,1,83,24
1867,7186754716,3403,False,59,32,9,11,1241,43,847,26,5,11,20,43,40,48,25,16,1258,47,2719,26,46,13,7,23,2.0,568.5,2,3,2,1,2,1,111,34
1868,7035038879,2493,False,44,13,11,10,909,45,1400,20,0,0,0,37,26,35,21,10,1155,32,771,18,35,0,0,0,-72.7,217.7,0,3,0,1,0,1,60,27
1869,7112600740,1801,False,28,10,12,12,783,32,509,13,0,0,0,15,36,30,9,7,872,21,850,15,14,0,0,0,-142.9,548.4,1,4,0,1,0,1,47,11
1870,7073246373,1609,False,25,11,20,3,722,16,429,11,0,0,0,18,21,23,18,6,608,35,813,13,23,0,0,0,619.8,807.8,0,0,0,1,0,1,37,7
1871,7034186916,1379,False,42,12,22,9,436,23,507,10,0,0,0,20,38,11,16,3,529,29,519,11,18,0,0,0,-436.4,-559.7,1,0,1,0,1,0,37,32
1872,7067151527,3300,True,50,41,21,7,1988,42,1550,26,0,0,0,50,38,23,18,10,1376,45,906,25,41,0,0,0,376.5,172.6,2,0,2,2,2,2,34,21
1873,7109913768,1648,False,20,5,20,1,500,16,330,13,0,0,0,20,47,31,7,3,636,34,605,14,25,0,0,0,-872.4,-1347.1,0,1,0,1,0,1,50,99
1874,7164832938,1880,False,41,11,3,2,481,34,609,12,1,4,10,18,27,33,9,15,839,28,816,16,20,4,5,12,-1408.1,-1122.6,1,1,0,1,0,1,20,15
1875,7136685229,1728,False,23,11,0,3,576,28,470,14,0,3,7,17,58,32,0,4,713,13,463,11,11,1,8,13,-2412.5,-1747.9,0,0,0,1,0,1,3,6
1876,7068527791,1551,False,25,9,11,3,681,43,389,12,0,0,0,22,75,24,9,10,608,38,634,14,27,0,0,0,-358.8,-1473.7,2,1,0,1,0,1,3,14
1877,7151135920,2277,False,30,20,9,6,937,31,1128,17,2,4,17,24,41,33,1,12,855,31,750,19,25,3,6,15,-780.4,-1488.1,1,0,0,2,0,2,170,26
1878,7048408244,2085,True,34,22,0,8,927,28,886,13,0,0,0,17,32,27,0,0,716,27,715,16,17,0,0,0,-664.1,-342.1,0,0,0,0,0,0,5,2
1879,7038938299,2159,False,54,14,4,2,902,28,636,15,0,0,0,15,18,26,0,6,675,26,1477,18,19,0,0,0,877.3,391.2,2,2,0,1,0,1,5,2
1880,7214968000,2677,True,30,29,2,10,1286,26,711,21,19,8,29,36,43,34,3,15,1239,33,993,20,28,8,7,18,-596.3,-1446.2,0,0,0,2,0,2,37,228
1881,7173811393,2856,True,46,20,5,20,1371,40,1267,24,19,10,19,35,46,49,11,11,1390,39,1075,21,35,16,6,29,-790.3,-54.7,0,2,1,2,1,1,22,48
1882,7127444856,1397,False,12,14,11,3,456,25,501,12,3,3,6,13,28,17,20,4,610,21,490,10,5,6,7,9,-1402.6,-664.2,1,4,0,0,0,0,5,5
1883,7145434489,2066,False,29,19,7,4,737,24,600,15,1,3,16,21,26,31,12,6,748,28,640,16,23,20,10,19,-310.2,-417.3,1,0,1,1,1,1,27,12
1884,7082651002,1663,False,13,9,5,10,602,19,606,14,0,0,0,22,55,23,6,1,602,27,806,13,23,0,0,0,-1895.0,-772.4,1,2,0,1,0,1,49,65
1885,7083699580,1723,False,34,22,18,11,782,25,728,15,0,0,0,27,18,15,7,8,682,31,718,14,26,0,0,0,-249.9,75.8,4,4,0,2,0,2,31,12
1886,7086976382,1745,False,41,13,3,6,662,21,352,15,0,0,0,25,42,25,1,5,716,22,530,13,24,0,0,0,123.0,-615.4,3,0,0,1,0,1,155,8
1887,7175613823,1970,True,22,24,0,5,840,17,599,16,0,4,15,13,51,29,0,3,971,12,522,12,11,1,3,8,-2244.0,-1868.1,0,1,0,0,0,0,4,4
1888,7063973248,1482,False,42,5,15,5,539,36,412,12,0,0,0,22,25,31,17,3,668,42,454,13,21,0,0,0,-546.2,-44.6,2,2,0,1,0,1,1,7
1889,7175679361,1829,False,48,25,0,4,703,16,541,12,0,8,11,13,11,18,0,1,513,19,805,11,12,0,2,7,2422.9,2975.2,2,1,0,0,0,0,3,5
1890,7215263107,1384,True,39,22,5,4,435,35,428,9,3,4,14,9,22,10,10,0,284,23,1496,9,13,0,4,6,2253.1,1390.2,0,1,1,0,1,0,15,10
1891,7227518340,2521,False,17,21,18,2,1102,38,1344,19,3,4,20,31,66,33,5,7,1052,36,764,20,33,12,10,8,-1315.6,-706.6,3,0,0,3,0,3,29,24
1892,7212117383,1864,True,39,24,19,7,856,37,604,14,4,5,10,23,33,19,4,7,674,28,480,14,25,0,1,13,614.5,301.4,4,2,1,0,1,0,13,27
1893,7201697162,2366,True,43,35,7,3,891,47,999,18,0,7,17,29,38,22,12,2,728,17,645,18,28,0,4,16,1804.2,1229.8,1,1,2,0,2,0,52,63
1894,7103491468,1616,True,23,15,29,3,578,25,464,14,0,0,0,14,29,17,20,5,639,29,485,11,22,0,0,0,-924.4,-1223.4,0,1,1,1,1,1,9,14
1895,7214017935,2182,False,22,28,6,4,855,38,722,17,7,11,17,29,23,24,6,18,1074,42,1017,16,26,1,5,16,-237.1,-247.5,0,4,1,1,1,1,134,98
1896,7227682194,1740,False,24,21,7,6,780,16,488,15,0,1,16,23,45,21,15,3,822,21,722,14,20,4,7,11,-1789.2,-950.6,1,0,0,1,0,1,9,8
1897,7036251539,1908,True,25,16,14,2,866,44,626,16,0,0,0,30,34,21,12,2,742,24,717,14,25,0,0,0,773.2,633.3,4,1,2,0,2,0,77,15
1898,7162768791,2256,True,43,28,0,10,994,21,676,16,1,7,7,17,25,25,0,2,741,29,754,15,9,1,1,5,1020.6,691.4,0,1,0,1,0,1,3,4
1899,7232728474,2513,True,26,38,10,14,1204,62,1340,21,9,12,25,35,25,28,17,13,1494,36,794,19,30,3,5,11,20.0,224.6,2,1,1,1,1,1,13,30
1900,7096216994,3895,True,81,42,18,4,1862,59,2028,30,0,0,0,55,30,37,14,11,1624,67,966,30,54,0,0,0,1758.3,1153.8,3,2,3,1,3,0,31,46
1901,7150546339,2788,False,27,21,14,7,908,30,624,23,6,10,37,38,33,47,16,2,1074,80,941,22,37,9,8,24,-569.7,-668.6,4,0,0,2,0,2,86,33
1902,7122660772,1453,True,47,13,19,0,509,30,453,13,4,6,10,20,16,13,17,1,294,24,421,11,18,0,1,5,1770.2,1126.0,2,0,0,0,0,0,1,43
1903,7096184232,2836,True,54,28,0,4,1158,44,6576,21,0,0,0,40,17,26,0,5,877,55,822,21,43,0,0,0,1494.2,1364.8,3,1,3,0,3,0,23,78
1904,7093202345,3112,False,17,27,14,6,1146,43,1176,24,0,0,0,46,43,36,6,9,1299,54,1202,25,48,0,0,0,-835.3,-787.8,3,0,2,1,2,1,35,115
1905,7128690095,1499,False,23,10,5,5,497,31,415,13,8,4,14,19,32,28,3,8,640,25,465,11,19,2,5,14,-2309.5,-1329.8,1,2,0,1,0,1,40,32
1906,7165423027,1677,True,62,22,15,10,724,47,628,13,11,10,7,22,17,19,8,4,498,37,665,12,19,6,2,10,1973.2,1217.2,2,0,1,0,1,0,18,24
1907,7184592314,1852,True,49,20,2,5,662,26,658,15,3,8,10,17,22,22,3,1,862,36,545,14,22,0,2,8,-390.9,225.2,1,2,1,0,1,0,16,19
1908,7158246847,2022,True,70,29,0,6,861,18,772,12,0,8,18,9,20,23,0,1,676,30,475,10,8,0,2,7,1473.3,1354.7,1,2,0,0,0,0,3,6
1909,7049162178,1921,False,49,18,8,6,721,24,412,13,0,0,0,23,16,25,19,5,665,82,720,14,27,0,0,0,1057.1,920.2,2,1,0,1,0,1,43,33
1910,7235349968,2609,False,46,30,1,8,1047,23,1233,14,0,7,17,8,34,36,9,17,1055,33,690,19,32,5,9,9,-681.8,-231.2,3,2,0,1,0,1,24,12
1911,7050898910,1455,False,28,14,24,9,574,16,452,12,0,0,0,18,48,20,3,4,494,29,371,13,22,0,0,0,-308.3,22.0,2,2,0,1,0,1,25,37
1912,7170108895,1676,False,27,18,4,5,666,23,483,12,0,8,9,18,25,22,14,8,741,19,534,12,17,1,0,7,-2321.5,-1258.3,0,1,0,0,0,0,44,5
1913,7186886119,1805,False,18,21,0,5,665,15,530,13,0,7,10,14,23,25,0,4,683,14,1140,14,10,0,4,14,-1197.5,-527.9,5,1,0,0,0,0,4,4
1914,7215558120,2430,False,32,28,28,3,1019,49,901,19,6,7,27,31,85,32,22,7,1166,38,723,20,33,12,4,15,-617.7,-883.7,1,2,0,2,0,2,32,119
1915,7186787815,2781,True,33,37,16,5,1292,45,1162,21,23,13,18,38,19,27,29,7,1282,34,1041,22,36,2,4,19,1566.5,855.0,1,1,2,0,2,0,23,76
1916,7111716328,2344,True,64,28,22,4,1115,48,636,17,0,0,0,32,18,19,25,8,1101,44,781,18,35,0,0,0,2169.1,1287.1,3,0,1,1,1,1,10,10
1917,7211232748,1838,False,14,13,9,5,715,14,582,7,1,6,11,8,49,29,5,16,780,38,829,16,26,1,1,11,-2171.7,-1977.6,1,1,0,1,0,1,55,106
1918,7076195822,1910,False,23,21,17,6,762,31,486,14,0,0,0,24,39,16,16,8,829,22,515,15,21,0,0,0,564.0,-364.9,4,1,1,0,1,0,10,40
1919,7104900591,1937,False,32,16,20,1,828,41,475,15,0,0,0,25,46,19,20,9,871,21,723,16,27,0,0,0,-1056.0,-384.7,2,1,0,2,0,2,4,1
1920,7059451375,1356,True,19,13,8,2,415,35,392,9,0,0,0,11,16,17,7,5,536,38,374,11,9,0,0,0,357.0,1201.1,0,0,1,0,1,0,14,3
1921,7186460145,1682,True,38,20,9,6,555,26,580,15,1,1,6,24,41,20,4,7,613,16,410,14,14,1,8,5,-1056.3,-480.4,1,0,0,0,0,0,6,14
1922,7139470833,1828,True,20,19,0,4,741,26,612,15,0,3,12,11,24,26,0,11,760,29,559,14,14,0,9,77,44.3,-152.9,1,1,0,0,0,0,8,4
1923,7111978483,1648,False,42,20,4,2,662,25,650,13,0,0,0,17,40,16,8,2,682,19,660,13,20,0,0,0,-375.8,-479.5,1,1,0,1,0,1,4,9
1924,7215525382,2683,False,27,29,18,12,1401,39,781,21,4,10,24,33,50,32,16,18,1326,50,963,21,36,8,3,17,-168.8,-189.0,2,0,0,3,0,3,15,25
1925,7065906700,2540,True,35,22,0,1,964,19,942,20,0,0,0,16,28,35,0,6,945,23,776,18,25,0,0,0,473.8,896.2,0,2,1,0,1,0,6,4
1926,7200288270,964,False,20,8,7,2,209,17,154,9,3,4,9,8,30,18,11,1,323,28,457,7,12,1,3,13,-1084.857142857143,-382.0,3,2,0,0,0,0,51,55
1927,7189212689,2002,False,32,21,8,10,753,43,704,16,1,9,20,27,30,29,26,6,808,27,982,16,28,7,10,22,-1800.8,-1152.4,2,2,0,2,0,2,30,11
1928,7092612628,1772,True,18,20,1,17,961,45,440,15,0,0,0,13,18,15,11,20,826,20,508,14,21,0,0,0,190.4,879.3,3,0,0,1,0,1,10,57
1929,7188262424,1190,False,22,14,16,6,348,33,345,8,2,5,4,11,23,12,0,6,405,15,525,10,16,2,1,8,-121.875,40.5,0,2,0,0,0,0,97,20
1930,7208578592,2142,False,62,25,1,12,951,27,490,16,0,5,17,24,21,24,2,5,809,17,904,18,25,0,6,10,274.8,-199.6,0,1,0,1,0,1,24,23
1931,7144943137,2608,True,50,31,9,11,1057,38,741,19,7,6,13,28,35,32,11,9,1154,42,1104,20,32,0,14,17,-836.1,-272.4,5,0,2,0,2,0,29,70
